Date,AAPL,MSFT,GOOG,AMZN,NVDA,META,TSLA,PEP,AVGO,COST,CSCO,ADBE,NFLX,TMUS,TXN,CMCSA,QCOM,INTC,HON,AMD,AMGN,INTU,ISRG,BKNG,MDLZ,ADI,LRCX,VRTX,MU,AMAT,SBUX,GILD,ADP,PANW,CSX,REGN,MNST,KLAC,MAR,NXPI,ORLY,ADSK,MCHP,AEP,KDP,SNPS,FTNT,IDXX,LULU,EXC,CTAS,PAYX,XEL,PCAR,ODFL,VRSK,WBA,CDNS,AZN,DLTR,EBAY,BIIB,ROST,CHTR,FAST,ANSS,MRVL,WDAY,BKR,VRSN,CTSH,SWKS,EA,BIDU,ALGN,MELI,JD,NTES,ASML,DXCM,CPRT
2000-01-01 00:00:00-05:00,0.7475981712341309,34.15590286254883,,3.4781250953674316,0.07999362796545029,,,19.74933624267578,,31.13050079345703,34.644508361816406,16.072982788085938,,,29.05596160888672,9.800025939941406,46.962135314941406,23.290502548217773,31.733192443847656,16.25,47.021854400634766,32.52341842651367,,339.19952392578125,,26.824390411376953,3.0355780124664307,18.21875,34.42875289916992,21.2792911529541,2.3602497577667236,1.4441533088684082,24.727569580078125,,1.1263991594314575,12.964162826538086,0.04329400137066841,27.808969497680664,11.831805229187012,,0.5541669726371765,7.5401740074157715,4.9333109855651855,11.105351448059082,,28.75,,3.953125,,4.9939045906066895,6.570742130279541,13.363972663879395,7.03172492980957,2.452789783477783,0.4766026735305786,,15.690783500671387,22.3125,8.378863334655762,11.458333015441895,6.35115909576416,36.10416793823242,1.4755820035934448,,0.6213418841362,2.7035000324249268,,,10.760379791259766,143.8175506591797,1.751523494720459,24.618013381958008,20.064048767089844,,,,,,31.90572738647461,,0.7317709922790527
2000-01-08 00:00:00-05:00,0.7546414732933044,34.40492630004883,,3.2125000953674316,0.0839327722787857,,,18.994789123535156,,32.8239860534668,35.19668197631836,16.460845947265625,,,33.34481430053711,11.288810729980469,43.968299865722656,29.272897720336914,32.20378494262695,20.1875,47.23794937133789,35.97748565673828,,336.9776916503906,,31.301546096801758,3.689614772796631,22.0,35.771724700927734,24.679880142211914,2.5022201538085938,1.5156735181808472,24.20638656616211,,1.135198950767517,14.460027694702148,0.04492200165987015,36.440494537353516,12.061999320983887,,0.4760420024394989,7.268728256225586,5.460418701171875,11.167277336120605,,28.1875,,4.421875,,5.444678783416748,6.697324275970459,14.6338472366333,7.185546398162842,2.4250738620758057,0.4818982779979706,,16.682523727416992,22.25,8.315773010253906,11.875,6.306972980499268,38.5,1.3403204679489136,,0.6707882881164551,2.484499931335449,,,10.280258178710938,155.342529296875,1.7002825736999512,30.989139556884766,20.65774917602539,,,,,,39.38056182861328,,0.7304689884185791
2000-01-15 00:00:00-05:00,0.8363518714904785,31.799638748168945,,3.1031250953674316,0.08548510819673538,,,18.961986541748047,,32.44765853881836,37.71220016479492,15.60754680633545,,,34.24798583984375,11.476719856262207,48.507972717285156,27.81723403930664,27.598459243774414,18.9375,51.6462516784668,33.4352912902832,,376.23004150390625,,29.834903717041016,3.9508721828460693,24.59375,32.780574798583984,25.70345687866211,2.363208055496216,1.372633457183838,23.424602508544922,,1.0801987648010254,14.584683418273926,0.04427099972963333,33.931888580322266,11.808793067932129,,0.4520829916000366,7.433804035186768,5.42459774017334,11.229202270507812,,27.3125,,4.09375,,5.4977126121521,6.045236110687256,14.77495288848877,6.94382905960083,2.383502960205078,0.5242633819580078,,16.965879440307617,21.875,7.735305309295654,10.652777671813965,7.093503475189209,49.25,1.3218759298324585,,0.7309630513191223,2.640625,,,10.280258178710938,176.0901641845703,1.5279247760772705,37.48767852783203,16.80630111694336,,,,,,43.747432708740234,,0.8125
2000-01-22 00:00:00-05:00,0.7635642290115356,30.113889694213867,,3.0843749046325684,0.07139730453491211,,,17.45290184020996,,30.775083541870117,33.99006652832031,14.288819313049316,,,33.11296844482422,9.944568634033203,34.61500930786133,26.698871612548828,24.304128646850586,17.625,41.27377700805664,25.53240966796875,,353.2711486816406,,29.487531661987305,3.5225508213043213,20.859375,29.0568904876709,23.61079216003418,2.8216521739959717,1.0776128768920898,22.671770095825195,,1.0251986980438232,12.52786922454834,0.045572999864816666,29.739925384521484,11.348408699035645,,0.43333300948143005,7.464020729064941,4.764430999755859,10.89893627166748,,21.671875,,4.0,,5.824746608734131,5.508223533630371,13.545380592346191,6.768034934997559,2.22413969039917,0.540149986743927,,16.328332901000977,21.9375,7.596500873565674,9.916666984558105,6.955050468444824,42.75,1.2665413618087769,,0.7001760005950928,2.5625,,,9.404745101928711,139.27902221679688,1.670003890991211,35.67828369140625,17.308664321899414,,,,,,36.94140625,,0.7539060115814209
2000-01-29 00:00:00-05:00,0.8114631772041321,32.66169738769531,,3.9281249046325684,0.07748577743768692,,,17.190454483032227,,35.45827102661133,39.63462829589844,18.369123458862305,,,40.817588806152344,11.216545104980469,43.02906036376953,29.7522029876709,25.480661392211914,19.28125,44.68804168701172,30.616777420043945,,357.7148132324219,,34.42786407470703,3.8975558280944824,23.75,32.90265655517578,26.4541015625,3.2534775733947754,1.028787612915039,22.237455368041992,,0.97459876537323,13.088818550109863,0.045572999864816666,34.82310485839844,12.476340293884277,,0.44166699051856995,7.902194023132324,5.5550923347473145,11.249844551086426,,22.625,,4.421875,,6.081071376800537,6.060580253601074,13.73534870147705,6.7900071144104,2.328070878982544,0.540149986743927,,16.540842056274414,22.375,7.079131603240967,10.277777671813965,7.9212775230407715,36.5,1.4755820035934448,,0.7342286705970764,2.5940001010894775,,,10.167287826538086,160.00018310546875,1.802765130996704,43.60395812988281,20.931766510009766,,,,,,43.11798095703125,,0.7864580154418945
2000-02-05 00:00:00-05:00,0.8170980215072632,30.6311092376709,,3.809375047683716,0.09551460295915604,,,18.043407440185547,,34.580162048339844,42.8454704284668,22.449432373046875,,,42.556968688964844,10.754003524780273,41.32667541503906,30.08074378967285,22.72419548034668,22.75,43.30504608154297,26.969297409057617,,319.2030334472656,,35.392765045166016,3.9864182472229004,25.46875,34.733978271484375,30.025285720825195,3.1115071773529053,1.230968952178955,21.224010467529297,,0.761199414730072,15.706583023071289,0.04492200165987015,36.17642593383789,12.038981437683105,,0.40625,8.914521217346191,5.864704132080078,10.506736755371094,,25.28125,,4.492187976837158,,5.8335862159729,4.792938709259033,13.775749206542969,6.636190414428711,2.3497252464294434,0.5295587778091431,,16.788782119750977,21.8125,7.041275501251221,9.083333015441895,7.229010105133057,39.60416793823242,1.4448410272598267,,0.6941119432449341,3.1410000324249268,,,10.330815315246582,176.9899444580078,2.4223196506500244,47.222755432128906,19.911819458007812,,,,,,42.25246810913086,,0.8671879768371582
2000-02-12 00:00:00-05:00,0.8358822464942932,29.136911392211914,,3.237499952316284,0.12870587408542633,,,17.97780418395996,,30.064241409301758,41.16847610473633,24.388736724853516,,,41.4360466003418,9.135122299194336,42.109378814697266,29.938688278198242,23.83349609375,21.5,49.31241989135742,27.052194595336914,,302.16900634765625,,41.91551208496094,3.9366538524627686,30.75,30.827163696289062,32.345436096191406,3.1351683139801025,1.6958482265472412,20.6159725189209,,0.7677992582321167,21.69004249572754,0.042642999440431595,35.912353515625,11.32538890838623,,0.3583329916000366,9.201598167419434,5.8493499755859375,10.06677532196045,,18.78125,,4.96875,,5.594938278198242,4.615420818328857,14.745302200317383,6.394472599029541,2.4805045127868652,0.5242633819580078,,14.840720176696777,18.625,6.877231121063232,7.638888835906982,6.468993186950684,43.95833206176758,1.2849862575531006,,0.6595929861068726,3.2815001010894775,,,11.153876304626465,200.807373046875,2.1544671058654785,52.905799865722656,22.043048858642578,,,,,,40.04936981201172,,0.875
2000-02-19 00:00:00-05:00,0.8293075561523438,27.98752212524414,,3.456249952316284,0.11688566207885742,,,17.190454483032227,,31.82042121887207,43.43856430053711,24.450788497924805,,,47.38861846923828,9.655475616455078,41.815853118896484,32.17609786987305,25.145748138427734,20.25,50.86830139160156,25.891630172729492,,336.9776916503906,,48.43829345703125,3.909994602203369,30.5,35.95485305786133,31.355958938598633,3.1943230628967285,1.5920075178146362,19.892093658447266,,0.7479992508888245,45.748538970947266,0.044596001505851746,36.2424430847168,10.266510009765625,,0.4291670024394989,11.603986740112305,6.271548271179199,9.478318214416504,,20.125,,7.046875,,5.453519821166992,4.742770195007324,15.371464729309082,6.174732685089111,2.3931002616882324,0.5189677476882935,,14.822978019714355,19.625,6.56176233291626,7.75,7.108231544494629,45.8125,1.3464683294296265,,0.6269397139549255,3.0,,,10.92681884765625,203.1361846923828,2.105555534362793,60.94615936279297,20.398956298828125,,,,,,38.98714828491211,,0.8203129768371582
2000-02-26 00:00:00-05:00,0.9617340564727783,29.462566375732422,,3.125,0.11246786266565323,,,16.599939346313477,,33.409366607666016,44.972415924072266,22.495973587036133,,,58.018192291259766,9.091761589050293,41.28754806518555,33.88081359863281,24.571929931640625,20.75,45.85494613647461,23.377077102661133,,444.3661804199219,,51.564579010009766,4.31699275970459,40.0,45.660831451416016,34.7110481262207,3.5196712017059326,1.7577407360076904,20.007902145385742,,0.8161110877990723,50.15822219848633,0.04296899959445,43.96623611450195,10.013303756713867,,0.4041669964790344,11.105376243591309,8.267388343811035,9.184090614318848,,19.9375,,7.25,,5.621398448944092,5.093942642211914,15.815844535827637,6.152760028839111,2.6791577339172363,0.50837641954422,,13.909843444824219,20.5,6.927707195281982,8.708333015441895,7.0463690757751465,50.0,1.6600290536880493,,0.6649025678634644,3.375,,,12.147222518920898,210.440185546875,2.255784511566162,58.4614143371582,24.889768600463867,,,,,,47.30781936645508,,0.7200520038604736
2000-03-04 00:00:00-05:00,0.9448285698890686,30.956771850585938,,3.34375,0.22541341185569763,,,16.140642166137695,,29.520668029785156,44.6247444152832,20.66526985168457,,,55.89226531982422,8.817126274108887,42.618125915527344,34.14715576171875,24.50443458557129,26.0,41.18733215332031,25.836360931396484,,559.9013671875,,53.397891998291016,4.619125843048096,33.03125,51.9483528137207,35.13186264038086,3.3717851638793945,1.577565312385559,20.442237854003906,,0.7938132286071777,39.889732360839844,0.04427099972963333,48.12519454956055,9.921222686767578,,0.33333298563957214,13.26601505279541,8.497675895690918,8.76377010345459,,21.65625,,6.984375,,5.443504810333252,5.128674030303955,16.442014694213867,5.845122337341309,2.3756589889526367,0.5110238790512085,,13.900971412658691,22.125,8.151727676391602,8.902777671813965,9.108436584472656,43.10416793823242,1.6212409734725952,,0.5693814754486084,3.0625,,,12.374276161193848,203.18911743164062,2.2895586490631104,55.45423889160156,22.60630989074707,,,,,,47.189796447753906,,0.7057290077209473
