Date,Ticker,Start_Price,End_Price,Return_Pct
2003-04-30 00:00:00+00:00,AMGN,40.466453552246094,42.38880920410156,4.750492032551165
2003-04-30 00:00:00+00:00,CMCSA,6.7646164894104,7.377478122711182,9.059813431554904
2003-04-30 00:00:00+00:00,EBAY,8.118170738220215,8.758238792419434,7.884387688297672
2003-04-30 00:00:00+00:00,SBUX,4.794797420501709,4.450282573699951,-7.18518044847261
2003-04-30 00:00:00+00:00,XEL,5.429641246795654,5.753040313720703,5.956177438351113
2003-05-30 00:00:00+00:00,ADBE,18.312162399291992,17.618791580200195,-3.78639509618266
2003-05-30 00:00:00+00:00,AMGN,43.239341735839844,44.76757049560547,3.5343478841605958
2003-05-30 00:00:00+00:00,AMZN,1.4329999685287476,1.7944999933242798,25.226799213867544
2003-05-30 00:00:00+00:00,ANSS,6.724999904632568,7.147500038146973,6.282529955477944
2003-05-30 00:00:00+00:00,EBAY,8.738439559936523,9.582120895385742,9.654828298146946
2003-05-30 00:00:00+00:00,PCAR,5.4182820320129395,6.173095226287842,13.93085833877279
2003-06-30 00:00:00+00:00,AMZN,1.7699999809265137,1.815999984741211,2.598870300022172
2003-06-30 00:00:00+00:00,BKNG,23.758777618408203,22.04056167602539,-7.231920639938756
2003-06-30 00:00:00+00:00,EBAY,9.371908187866211,9.8036470413208,4.606733706733931
2003-06-30 00:00:00+00:00,GILD,4.437319278717041,4.889764308929443,10.196359598969797
2003-06-30 00:00:00+00:00,PCAR,6.143155097961426,6.339662075042725,3.198795634290735
2003-06-30 00:00:00+00:00,SNPS,30.6200008392334,30.96500015258789,1.1267122922885249
2003-07-30 00:00:00+00:00,AMZN,1.8624999523162842,2.0820000171661377,11.785238682925812
2003-07-30 00:00:00+00:00,ANSS,7.90749979019165,8.5,7.492889352248588
2003-07-30 00:00:00+00:00,BKNG,21.50732421875,32.428855895996094,50.78052279383386
2003-07-30 00:00:00+00:00,EBAY,10.04873275756836,10.114721298217773,0.6566851984367259
2003-07-30 00:00:00+00:00,GILD,4.84135103225708,6.005918025970459,24.054586952155947
2003-07-30 00:00:00+00:00,PCAR,6.324687480926514,7.227680683135986,14.27727780910357
2003-08-31 00:00:00+00:00,AMZN,2.001499891281128,2.315999984741211,15.713220611707182
2003-08-31 00:00:00+00:00,BKNG,31.362377166748047,38.995601654052734,24.338794367277146
2003-08-31 00:00:00+00:00,EA,40.67124938964844,43.827911376953125,7.7614089428689015
2003-08-31 00:00:00+00:00,GILD,5.681987285614014,5.869479656219482,3.2997675140909384
2003-08-31 00:00:00+00:00,ORLY,1.2466670274734497,1.2783329486846924,2.5400464208488955
2003-08-31 00:00:00+00:00,PCAR,7.197734355926514,8.010542869567871,11.292560595433788
2003-09-30 00:00:00+00:00,AMZN,2.366499900817871,2.4214999675750732,2.324110249833263
2003-09-30 00:00:00+00:00,BKNG,38.738853454589844,28.67643165588379,-25.975011910203662
2003-09-30 00:00:00+00:00,CTSH,4.123161792755127,4.076204299926758,-1.1388709730207265
2003-09-30 00:00:00+00:00,EA,44.334537506103516,44.90449905395508,1.2855926325454419
2003-09-30 00:00:00+00:00,GILD,5.958384990692139,4.932897090911865,-17.210836516643926
2003-09-30 00:00:00+00:00,PCAR,8.075284004211426,6.980256080627441,-13.560240395420209
2003-10-30 00:00:00+00:00,AMZN,2.4560000896453857,2.7214999198913574,10.810253279929903
2003-10-30 00:00:00+00:00,CTSH,4.15670108795166,5.074573993682861,22.081763550227056
2003-10-30 00:00:00+00:00,EA,46.224639892578125,48.19755935668945,4.268112133909997
2003-10-30 00:00:00+00:00,NTES,2.1691248416900635,1.7964051961898804,-17.18295039255465
2003-10-30 00:00:00+00:00,PCAR,7.223281383514404,7.420332431793213,2.727999060489814
2003-10-30 00:00:00+00:00,SBUX,5.546292304992676,5.98166561126709,7.849808166123855
2003-11-30 00:00:00+00:00,AMD,15.930000305175781,17.969999313354492,12.8060198938973
2003-11-30 00:00:00+00:00,AMZN,2.8369998931884766,2.698499917984009,-4.881916828301639
2003-11-30 00:00:00+00:00,CTSH,5.147243022918701,5.128236770629883,-0.36925111567864194
2003-11-30 00:00:00+00:00,EA,48.17319869995117,43.09233474731445,-10.54707615386534
2003-11-30 00:00:00+00:00,ORLY,1.4470000267028809,1.4506670236587524,0.2534206557153397
2003-11-30 00:00:00+00:00,SBUX,6.00248908996582,6.089561939239502,1.4506123704454321
2003-12-30 00:00:00+00:00,ADSK,11.598774909973145,12.250810623168945,5.621591230597564
